15.65	0.103187	-0.0275309	0	0
15.7	0.101821	-0.0271363	0	0
15.75	0.100474	-0.0267454	0	0
15.8	0.099146	-0.0263582	0	0
15.85	0.0978377	-0.0259747	0	0
15.9	0.0965484	-0.025595	0	0
15.95	0.0952781	-0.0252192	0	0
16	0.0940264	-0.0248473	0	0
16.05	0.0927933	-0.0244794	0	0
16.1	0.0915784	-0.0241154	0	0
16.15	0.0903817	-0.0237554	0	0
16.2	0.0892028	-0.0233994	0	0
16.25	0.0880417	-0.0230475	0	0
16.3	0.086898	-0.0226997	0	0
16.35	0.0857716	-0.0223559	0	0
16.4	0.0846624	-0.0220162	0	0
16.45	0.08357	-0.0216805	0	0
16.5	0.0824942	-0.021349	0	0
16.55	0.081435	-0.0210215	0	0
16.6	0.080392	-0.0206982	0	0
16.65	0.0793651	-0.0203789	0	0
16.7	0.0783541	-0.0200636	0	0
16.75	0.0773587	-0.0197524	0	0
16.8	0.0763787	-0.0194453	0	0
16.85	0.0754141	-0.0191422	0	0
16.9	0.0744645	-0.0188431	0	0
16.95	0.0735297	-0.0185479	0	0
17	0.0726096	-0.0182568	0	0
17.05	0.071704	-0.0179696	0	0
17.1	0.0708126	-0.0176863	0	0
17.15	0.0699353	-0.0174069	0	0
17.2	0.0690718	-0.0171313	0	0
17.25	0.0682221	-0.0168596	0	0
17.3	0.0673858	-0.0165917	0	0
17.35	0.0665628	-0.0163276	0	0
17.4	0.065753	-0.0160672	0	0
17.45	0.0649561	-0.0158105	0	0
17.5	0.0641719	-0.0155576	0	0
17.55	0.0634002	-0.0153082	0	0
17.6	0.062641	-0.0150625	0	0
17.65	0.0618939	-0.0148204	0	0
17.7	0.0611589	-0.0145818	0	0
17.75	0.0604357	-0.0143467	0	0
17.8	0.0597242	-0.0141151	0	0
17.85	0.0590241	-0.0138869	0	0
17.9	0.0583354	-0.0136621	0	0
17.95	0.0576579	-0.0134406	0	0
18	0.0569913	-0.0132225	0	0
18.05	0.0563356	-0.0130077	0	0
18.1	0.0556905	-0.0127961	0	0
18.15	0.0550559	-0.0125877	0	0
18.2	0.0544317	-0.0123825	0	0
18.25	0.0538176	-0.0121805	0	0
18.3	0.0532136	-0.0119815	0	0
18.35	0.0526194	-0.0117856	0	0
18.4	0.0520349	-0.0115926	0	0
18.45	0.0514601	-0.0114027	0	0
18.5	0.0508946	-0.0112157	0	0
18.55	0.0503385	-0.0110316	0	0
18.6	0.0497914	-0.0108504	0	0
18.65	0.0492534	-0.010672	0	0
18.7	0.0487242	-0.0104964	0	0
18.75	0.0482037	-0.0103236	0	0
18.8	0.0476918	-0.0101534	0	0
18.85	0.0471883	-0.009986	0	0
18.9	0.0466931	-0.00982118	0	0
18.95	0.0462061	-0.00965898	0	0
19	0.0457272	-0.00949935	0	0
19.05	0.0452562	-0.00934225	0	0
19.1	0.0447929	-0.00918765	0	0
19.15	0.0443373	-0.00903551	0	0
19.2	0.0438893	-0.0088858	0	0
19.25	0.0434487	-0.00873849	0	0
19.3	0.0430154	-0.00859353	0	0
19.35	0.0425893	-0.00845091	0	0
19.4	0.0421703	-0.00831057	0	0
19.45	0.0417582	-0.00817249	0	0
19.5	0.041353	-0.00803664	0	0
19.55	0.0409545	-0.00790298	0	0
19.6	0.0405627	-0.00777148	0	0
19.65	0.0401774	-0.0076421	0	0
19.7	0.0397984	-0.00751483	0	0
19.75	0.0394258	-0.00738962	0	0
19.8	0.0390594	-0.00726644	0	0
19.85	0.0386992	-0.00714527	0	0
19.9	0.0383449	-0.00702607	0	0
19.95	0.0379965	-0.00690882	0	0
20	0.037654	-0.00679347	0	0
20.05	0.0373171	-0.00668002	0	0
20.1	0.0369859	-0.00656842	0	0
20.15	0.0366603	-0.00645864	0	0
20.2	0.03634	-0.00635067	0	0
