0.635	1	1.41172e-06	2.83432e-07	-7.05858e-07	2.35286e-07	4.70572e-07
0.64	1	1.41289e-06	2.85785e-07	-7.06446e-07	2.35482e-07	4.70964e-07
0.645	1	1.41407e-06	2.8814e-07	-7.07035e-07	2.35678e-07	4.71357e-07
0.65	1	1.41525e-06	2.90497e-07	-7.07624e-07	2.35874e-07	4.71749e-07
0.655	1	1.41643e-06	2.92856e-07	-7.08214e-07	2.36071e-07	4.72143e-07
0.66	1	1.41761e-06	2.95216e-07	-7.08804e-07	2.36268e-07	4.72536e-07
0.665	1	1.41879e-06	2.97579e-07	-7.09394e-07	2.36465e-07	4.7293e-07
0.67	1	1.41997e-06	2.99944e-07	-7.09986e-07	2.36662e-07	4.73324e-07
0.675	1	1.42116e-06	3.0231e-07	-7.10577e-07	2.36859e-07	4.73718e-07
0.68	1	1.42234e-06	3.04679e-07	-7.11169e-07	2.37056e-07	4.74113e-07
0.685	1	1.42352e-06	3.0705e-07	-7.11762e-07	2.37254e-07	4.74508e-07
0.69	1	1.42471e-06	3.09422e-07	-7.12355e-07	2.37451e-07	4.74904e-07
0.695	1	1.4259e-06	3.11797e-07	-7.12949e-07	2.37649e-07	4.75299e-07
0.7	1	1.42709e-06	3.14173e-07	-7.13543e-07	2.37847e-07	4.75695e-07
0.705	1	1.42828e-06	3.16552e-07	-7.14137e-07	2.38046e-07	4.76092e-07
0.71	1	1.42947e-06	3.18932e-07	-7.14733e-07	2.38244e-07	4.76489e-07
0.715	1	1.43066e-06	3.21314e-07	-7.15328e-07	2.38443e-07	4.76886e-07
0.72	1	1.43185e-06	3.23699e-07	-7.15924e-07	2.38641e-07	4.77283e-07
0.725	1	1.43304e-06	3.26085e-07	-7.16521e-07	2.3884e-07	4.77681e-07
0.73	1	1.43424e-06	3.28474e-07	-7.17118e-07	2.39039e-07	4.78079e-07
0.735	1	1.43543e-06	3.30864e-07	-7.17716e-07	2.39238e-07	4.78477e-07
0.74	1	1.43663e-06	3.33256e-07	-7.18314e-07	2.39438e-07	4.78876e-07
0.745	0.999999	1.43783e-06	3.35651e-07	-7.18912e-07	2.39637e-07	4.79275e-07
0.75	0.999999	1.43902e-06	3.38047e-07	-7.19511e-07	2.39837e-07	4.79674e-07
0.755	0.999999	1.44022e-06	3.40446e-07	-7.20111e-07	2.40037e-07	4.80074e-07
0.76	0.999999	1.44142e-06	3.42846e-07	-7.20711e-07	2.40237e-07	4.80474e-07
0.765	0.999999	1.44262e-06	3.45248e-07	-7.21312e-07	2.40437e-07	4.80875e-07
0.77	0.999999	1.44383e-06	3.47653e-07	-7.21913e-07	2.40637e-07	4.81275e-07
0.775	0.999999	1.44503e-06	3.50059e-07	-7.22514e-07	2.40838e-07	4.81676e-07
0.78	0.999999	1.44623e-06	3.52467e-07	-7.23116e-07	2.41039e-07	4.82078e-07
0.785	0.999999	1.44744e-06	3.54878e-07	-7.23719e-07	2.41239e-07	4.8248e-07
0.79	0.999999	1.44864e-06	3.5729e-07	-7.24322e-07	2.4144e-07	4.82882e-07
0.795	0.999999	1.44985e-06	3.59705e-07	-7.24926e-07	2.41642e-07	4.83284e-07
0.8	0.999999	1.45106e-06	3.62121e-07	-7.2553e-07	2.41843e-07	4.83687e-07
0.805	0.999999	1.45227e-06	3.6454e-07	-7.26134e-07	2.42045e-07	4.8409e-07
0.81	0.999999	1.45348e-06	3.6696e-07	-7.2674e-07	2.42246e-07	4.84493e-07
0.815	0.999999	1.45469e-06	3.69382e-07	-7.27345e-07	2.42448e-07	4.84897e-07
0.82	0.999999	1.4559e-06	3.71807e-07	-7.27951e-07	2.4265e-07	4.85301e-07
0.825	0.999999	1.45712e-06	3.74233e-07	-7.28558e-07	2.42852e-07	4.85706e-07
0.83	0.999999	1.45833e-06	3.76662e-07	-7.29165e-07	2.43055e-07	4.8611e-07
0.835	0.999999	1.45955e-06	3.79093e-07	-7.29773e-07	2.43257e-07	4.86515e-07
0.84	0.999999	1.46076e-06	3.81525e-07	-7.30381e-07	2.4346e-07	4.86921e-07
0.845	0.999999	1.46198e-06	3.8396e-07	-7.30989e-07	2.43663e-07	4.87327e-07
0.85	0.999999	1.4632e-06	3.86396e-07	-7.31599e-07	2.43866e-07	4.87733e-07
0.855	0.999999	1.46442e-06	3.88835e-07	-7.32208e-07	2.44069e-07	4.88139e-07
0.86	0.999999	1.46564e-06	3.91276e-07	-7.32818e-07	2.44273e-07	4.88546e-07
0.865	0.999999	1.46686e-06	3.93718e-07	-7.33429e-07	2.44476e-07	4.88953e-07
0.87	0.999999	1.46808e-06	3.96163e-07	-7.3404e-07	2.4468e-07	4.8936e-07
0.875	0.999999	1.4693e-06	3.9861e-07	-7.34652e-07	2.44884e-07	4.89768e-07
0.88	0.999999	1.47053e-06	4.01059e-07	-7.35264e-07	2.45088e-07	4.90176e-07
0.885	0.999999	1.47175e-06	4.0351e-07	-7.35877e-07	2.45292e-07	4.90585e-07
0.89	0.999999	1.47298e-06	4.05963e-07	-7.3649e-07	2.45496e-07	4.90994e-07
0.895	0.999999	1.47421e-06	4.08418e-07	-7.37104e-07	2.45701e-07	4.91403e-07
0.9	0.999999	1.47544e-06	4.10875e-07	-7.37718e-07	2.45906e-07	4.91812e-07
